,feature_1,feature_2,feature_3,feature_4,label
2759,13.0,15.0,10.0,9.0,0.0
2760,7.0,2.0,11.0,35.0,1.0
2761,11.0,2.0,4.0,28.0,1.0
2762,20.0,2.0,6.0,35.0,1.0
2763,17.0,2.0,5.0,33.0,1.0
2764,14.0,11.0,8.0,12.0,0.0
2765,18.0,2.0,11.0,30.0,1.0
2766,16.0,3.0,4.0,25.0,1.0
2767,8.0,13.0,11.0,17.0,0.0
2768,11.0,2.0,9.0,22.0,1.0
2769,13.0,1.0,3.0,30.0,1.0
2770,13.0,2.0,9.0,27.0,1.0
2771,15.0,1.0,6.0,23.0,1.0
2772,12.0,13.0,8.0,8.0,0.0
2773,9.0,2.0,6.0,23.0,1.0
2774,15.0,0.0,4.0,25.0,1.0
2775,21.0,1.0,10.0,19.0,1.0
2776,11.0,14.0,18.0,21.0,0.0
2777,16.0,1.0,10.0,31.0,1.0
2778,10.0,2.0,10.0,31.0,1.0
2779,9.0,1.0,8.0,19.0,1.0
2780,14.0,6.0,14.0,9.0,0.0
2781,13.0,2.0,6.0,39.0,1.0
2782,15.0,14.0,10.0,15.0,0.0
2783,10.0,4.0,8.0,40.0,1.0
2784,18.0,4.0,7.0,29.0,1.0
2785,4.0,0.0,7.0,26.0,1.0
2786,10.0,3.0,7.0,37.0,1.0
2787,13.0,4.0,7.0,36.0,1.0
2788,12.0,2.0,4.0,31.0,1.0
2789,13.0,13.0,17.0,8.0,0.0
2790,8.0,2.0,5.0,36.0,1.0
2791,13.0,1.0,12.0,29.0,1.0
2792,12.0,5.0,5.0,38.0,1.0
2793,15.0,1.0,10.0,35.0,1.0
2794,14.0,0.0,3.0,27.0,1.0
2795,10.0,0.0,6.0,27.0,1.0
2796,15.0,1.0,11.0,25.0,1.0
2797,13.0,0.0,9.0,39.0,1.0
2798,18.0,4.0,5.0,37.0,1.0
2799,7.0,14.0,11.0,13.0,0.0
2800,9.0,6.0,1.0,29.0,1.0
2801,11.0,1.0,1.0,29.0,1.0
2802,15.0,2.0,5.0,40.0,1.0
2803,12.0,2.0,15.0,38.0,1.0
2804,11.0,3.0,3.0,39.0,1.0
2805,13.0,13.0,17.0,14.0,0.0
2806,12.0,3.0,8.0,25.0,1.0
2807,11.0,16.0,10.0,15.0,0.0
2808,14.0,10.0,10.0,10.0,0.0
2809,13.0,3.0,7.0,28.0,1.0
2810,15.0,20.0,12.0,14.0,0.0
2811,7.0,3.0,14.0,20.0,1.0
2812,14.0,2.0,7.0,23.0,1.0
2813,8.0,3.0,9.0,24.0,1.0
2814,13.0,0.0,9.0,20.0,1.0
2815,9.0,14.0,17.0,10.0,0.0
2816,12.0,2.0,13.0,28.0,1.0
2817,19.0,0.0,8.0,29.0,1.0
2818,7.0,3.0,2.0,38.0,1.0
2819,15.0,1.0,8.0,21.0,1.0
2820,8.0,14.0,16.0,12.0,0.0
2821,10.0,11.0,16.0,14.0,0.0
2822,12.0,14.0,8.0,7.0,0.0
2823,17.0,2.0,9.0,26.0,1.0
2824,17.0,8.0,19.0,13.0,0.0
2825,21.0,2.0,6.0,24.0,1.0
2826,17.0,1.0,8.0,33.0,1.0
2827,10.0,1.0,5.0,28.0,1.0
2828,17.0,2.0,10.0,19.0,1.0
2829,12.0,3.0,5.0,23.0,1.0
2830,16.0,12.0,7.0,19.0,0.0
2831,12.0,3.0,5.0,20.0,1.0
2832,6.0,1.0,8.0,28.0,1.0
2833,10.0,3.0,7.0,23.0,1.0
2834,13.0,11.0,20.0,8.0,0.0
2835,12.0,12.0,21.0,9.0,0.0
2836,18.0,2.0,5.0,30.0,1.0
2837,10.0,2.0,8.0,23.0,1.0
2838,19.0,4.0,7.0,26.0,1.0
2839,12.0,0.0,9.0,28.0,1.0
2840,11.0,1.0,8.0,24.0,1.0
2841,10.0,1.0,7.0,28.0,1.0
2842,12.0,1.0,13.0,32.0,1.0
2843,14.0,16.0,13.0,20.0,0.0
2844,16.0,2.0,6.0,23.0,1.0
2845,12.0,16.0,10.0,11.0,0.0
2846,12.0,1.0,7.0,27.0,1.0
2847,14.0,9.0,8.0,15.0,0.0
2848,15.0,0.0,6.0,33.0,1.0
2849,11.0,2.0,5.0,20.0,1.0
2850,18.0,2.0,6.0,25.0,1.0
2851,11.0,12.0,5.0,23.0,0.0
2852,13.0,1.0,11.0,12.0,1.0
2853,18.0,4.0,10.0,19.0,1.0
2854,12.0,1.0,11.0,26.0,1.0
2855,15.0,12.0,12.0,8.0,0.0
2856,15.0,2.0,5.0,24.0,1.0
2857,21.0,0.0,5.0,21.0,1.0
2858,14.0,2.0,1.0,27.0,1.0
2859,9.0,4.0,6.0,36.0,1.0
2860,13.0,3.0,4.0,31.0,1.0
2861,17.0,1.0,8.0,26.0,1.0
2862,15.0,1.0,10.0,25.0,1.0
2863,9.0,1.0,8.0,29.0,1.0
2864,16.0,1.0,8.0,27.0,1.0
2865,16.0,2.0,4.0,29.0,1.0
2866,13.0,7.0,7.0,12.0,0.0
2867,7.0,7.0,7.0,25.0,1.0
2868,11.0,12.0,13.0,10.0,0.0
2869,10.0,5.0,12.0,24.0,1.0
2870,11.0,3.0,7.0,35.0,1.0
2871,11.0,13.0,17.0,10.0,0.0
2872,12.0,1.0,8.0,25.0,1.0
2873,22.0,2.0,7.0,28.0,1.0
2874,9.0,3.0,5.0,34.0,1.0
2875,12.0,0.0,7.0,32.0,1.0
2876,21.0,4.0,11.0,30.0,1.0
2877,8.0,15.0,12.0,13.0,0.0
2878,11.0,5.0,4.0,29.0,1.0
2879,13.0,15.0,14.0,14.0,0.0
2880,12.0,2.0,6.0,18.0,1.0
2881,15.0,17.0,9.0,15.0,0.0
2882,11.0,1.0,4.0,39.0,1.0
2883,14.0,0.0,8.0,23.0,1.0
2884,12.0,2.0,9.0,25.0,1.0
2885,14.0,21.0,11.0,11.0,0.0
2886,16.0,13.0,13.0,13.0,0.0
2887,21.0,1.0,6.0,30.0,1.0
2888,15.0,15.0,11.0,9.0,0.0
2889,9.0,13.0,9.0,16.0,0.0
2890,13.0,3.0,7.0,32.0,1.0
2891,11.0,14.0,14.0,16.0,0.0
2892,21.0,2.0,4.0,27.0,1.0
2893,18.0,1.0,10.0,23.0,1.0
2894,9.0,13.0,11.0,14.0,0.0
2895,12.0,9.0,12.0,15.0,0.0
2896,18.0,0.0,5.0,19.0,1.0
2897,13.0,8.0,8.0,16.0,0.0
2898,9.0,0.0,5.0,28.0,1.0
2899,13.0,17.0,15.0,18.0,0.0
2900,11.0,0.0,10.0,16.0,1.0
2901,18.0,21.0,23.0,15.0,0.0
2902,11.0,3.0,10.0,38.0,1.0
2903,8.0,1.0,11.0,32.0,1.0
2904,13.0,5.0,10.0,21.0,1.0
2905,15.0,2.0,10.0,28.0,1.0
2906,14.0,4.0,6.0,25.0,1.0
2907,9.0,0.0,9.0,28.0,1.0
2908,9.0,1.0,2.0,30.0,1.0
2909,22.0,3.0,4.0,31.0,1.0
2910,20.0,14.0,10.0,14.0,0.0
2911,10.0,0.0,1.0,22.0,1.0
2912,4.0,0.0,6.0,24.0,1.0
2913,9.0,3.0,4.0,20.0,1.0
2914,11.0,2.0,14.0,34.0,1.0
2915,16.0,9.0,12.0,12.0,0.0
2916,17.0,14.0,11.0,15.0,0.0
2917,11.0,0.0,9.0,34.0,1.0
2918,14.0,1.0,5.0,36.0,1.0
2919,6.0,14.0,13.0,10.0,0.0
2920,9.0,17.0,20.0,17.0,0.0
2921,17.0,1.0,3.0,34.0,1.0
2922,15.0,6.0,5.0,37.0,1.0
2923,14.0,1.0,6.0,25.0,1.0
2924,6.0,2.0,11.0,26.0,1.0
2925,13.0,1.0,5.0,26.0,1.0
2926,14.0,1.0,7.0,29.0,1.0
2927,22.0,6.0,9.0,22.0,1.0
2928,14.0,3.0,7.0,36.0,1.0
2929,12.0,1.0,6.0,24.0,1.0
2930,19.0,2.0,9.0,27.0,1.0
2931,10.0,4.0,5.0,30.0,1.0
2932,19.0,0.0,6.0,36.0,1.0
2933,15.0,3.0,13.0,37.0,1.0
2934,9.0,3.0,9.0,35.0,1.0
2935,11.0,21.0,16.0,13.0,0.0
2936,16.0,9.0,14.0,11.0,0.0
2937,6.0,2.0,6.0,18.0,1.0
2938,7.0,2.0,11.0,28.0,1.0
2939,11.0,2.0,12.0,17.0,1.0
2940,13.0,3.0,6.0,22.0,1.0
2941,20.0,1.0,4.0,34.0,1.0
2942,13.0,4.0,4.0,34.0,1.0
2943,15.0,0.0,7.0,28.0,1.0
2944,13.0,2.0,14.0,40.0,1.0
2945,9.0,0.0,4.0,28.0,1.0
2946,7.0,14.0,10.0,7.0,0.0
2947,6.0,1.0,8.0,21.0,1.0
2948,11.0,2.0,8.0,30.0,1.0
2949,18.0,12.0,12.0,10.0,0.0
2950,9.0,15.0,12.0,13.0,0.0
2951,11.0,6.0,14.0,13.0,0.0
2952,18.0,12.0,15.0,14.0,0.0
2953,10.0,3.0,11.0,34.0,1.0
2954,12.0,14.0,22.0,5.0,0.0
2955,15.0,12.0,7.0,12.0,0.0
2956,14.0,19.0,13.0,12.0,0.0
2957,7.0,2.0,9.0,27.0,1.0
2958,23.0,10.0,15.0,16.0,0.0
2959,14.0,1.0,6.0,29.0,1.0
2960,9.0,3.0,8.0,22.0,1.0
2961,12.0,14.0,15.0,11.0,0.0
2962,8.0,4.0,9.0,20.0,1.0
2963,13.0,12.0,11.0,13.0,0.0
2964,12.0,1.0,3.0,21.0,1.0
2965,13.0,2.0,10.0,19.0,1.0
2966,17.0,1.0,6.0,20.0,1.0
2967,7.0,10.0,10.0,15.0,0.0
2968,10.0,2.0,8.0,26.0,1.0
2969,14.0,4.0,6.0,27.0,1.0
2970,21.0,1.0,7.0,26.0,1.0
2971,16.0,2.0,8.0,30.0,1.0
2972,19.0,3.0,8.0,25.0,1.0
2973,13.0,3.0,5.0,29.0,1.0
2974,10.0,0.0,4.0,30.0,1.0
2975,15.0,0.0,10.0,27.0,1.0
2976,16.0,3.0,6.0,25.0,1.0
2977,13.0,13.0,14.0,16.0,0.0
2978,14.0,3.0,8.0,32.0,1.0
2979,12.0,1.0,8.0,21.0,1.0
2980,15.0,1.0,7.0,31.0,1.0
2981,11.0,2.0,16.0,33.0,1.0
2982,12.0,15.0,19.0,20.0,0.0
2983,22.0,1.0,13.0,36.0,1.0
2984,14.0,2.0,5.0,36.0,1.0
2985,10.0,14.0,22.0,17.0,0.0
2986,17.0,2.0,6.0,20.0,1.0
2987,14.0,4.0,13.0,9.0,0.0
2988,11.0,1.0,9.0,26.0,1.0
2989,9.0,4.0,6.0,33.0,1.0
2990,12.0,9.0,12.0,8.0,0.0
2991,11.0,3.0,5.0,23.0,1.0
2992,11.0,2.0,9.0,26.0,1.0
2993,10.0,1.0,7.0,21.0,1.0
2994,15.0,0.0,5.0,30.0,1.0
2995,12.0,12.0,15.0,11.0,0.0
2996,13.0,4.0,13.0,22.0,1.0
2997,10.0,2.0,4.0,25.0,1.0
2998,11.0,1.0,5.0,27.0,1.0
2999,21.0,0.0,7.0,25.0,1.0
3000,14.0,1.0,9.0,28.0,1.0
3001,19.0,13.0,15.0,17.0,0.0
3002,12.0,1.0,4.0,33.0,1.0
3003,13.0,17.0,17.0,14.0,0.0
3004,10.0,1.0,9.0,29.0,1.0
3005,21.0,15.0,8.0,16.0,0.0
3006,14.0,3.0,11.0,29.0,1.0
3007,9.0,3.0,11.0,29.0,1.0
3008,16.0,15.0,6.0,14.0,0.0
3009,13.0,3.0,5.0,37.0,1.0
3010,8.0,5.0,12.0,29.0,1.0
3011,8.0,2.0,5.0,34.0,1.0
3012,10.0,3.0,6.0,25.0,1.0
3013,13.0,0.0,7.0,27.0,1.0
3014,10.0,14.0,15.0,17.0,0.0
3015,8.0,10.0,8.0,13.0,0.0
3016,13.0,5.0,10.0,14.0,0.0
3017,16.0,19.0,12.0,15.0,0.0
3018,15.0,9.0,11.0,13.0,0.0
3019,13.0,2.0,10.0,27.0,1.0
3020,18.0,0.0,5.0,30.0,1.0
3021,16.0,3.0,7.0,19.0,1.0
3022,15.0,3.0,5.0,28.0,1.0
3023,9.0,1.0,8.0,26.0,1.0
3024,10.0,2.0,7.0,33.0,1.0
3025,18.0,3.0,5.0,29.0,1.0
3026,16.0,5.0,9.0,33.0,1.0
3027,16.0,12.0,15.0,5.0,0.0
3028,18.0,1.0,10.0,20.0,1.0
3029,10.0,0.0,10.0,25.0,1.0
3030,12.0,1.0,7.0,28.0,1.0
3031,13.0,6.0,12.0,15.0,0.0
3032,12.0,5.0,10.0,13.0,0.0
3033,17.0,10.0,12.0,12.0,0.0
3034,14.0,1.0,10.0,37.0,1.0
3035,15.0,14.0,14.0,13.0,0.0
3036,12.0,5.0,10.0,40.0,1.0
3037,16.0,11.0,10.0,17.0,0.0
3038,12.0,3.0,4.0,25.0,1.0
3039,13.0,1.0,8.0,32.0,1.0
3040,9.0,2.0,4.0,27.0,1.0
3041,11.0,2.0,9.0,22.0,1.0
3042,9.0,3.0,3.0,23.0,1.0
3043,16.0,1.0,10.0,27.0,1.0
3044,17.0,2.0,8.0,22.0,1.0
3045,12.0,9.0,9.0,12.0,0.0
3046,15.0,4.0,3.0,30.0,1.0
3047,12.0,0.0,10.0,33.0,1.0
3048,12.0,3.0,8.0,24.0,1.0
3049,13.0,11.0,16.0,6.0,0.0
3050,15.0,1.0,8.0,26.0,1.0
3051,15.0,16.0,14.0,11.0,0.0
3052,12.0,12.0,13.0,14.0,0.0
3053,15.0,1.0,8.0,24.0,1.0
3054,13.0,4.0,6.0,26.0,1.0
3055,18.0,3.0,6.0,30.0,1.0
3056,10.0,3.0,9.0,36.0,1.0
3057,12.0,4.0,10.0,31.0,1.0
3058,17.0,17.0,14.0,9.0,0.0
3059,9.0,3.0,10.0,22.0,1.0
3060,13.0,1.0,6.0,28.0,1.0
3061,12.0,2.0,9.0,29.0,1.0
3062,10.0,2.0,8.0,32.0,1.0
3063,14.0,17.0,16.0,10.0,0.0
3064,10.0,2.0,10.0,32.0,1.0
3065,9.0,2.0,5.0,20.0,1.0
3066,8.0,11.0,9.0,19.0,0.0
3067,16.0,10.0,14.0,9.0,0.0
3068,12.0,2.0,9.0,29.0,1.0
3069,12.0,2.0,8.0,29.0,1.0
3070,14.0,15.0,11.0,12.0,0.0
3071,8.0,12.0,19.0,20.0,0.0
3072,14.0,12.0,13.0,14.0,0.0
3073,7.0,0.0,8.0,32.0,1.0
3074,10.0,8.0,12.0,7.0,0.0
3075,12.0,2.0,4.0,27.0,1.0
3076,10.0,1.0,6.0,24.0,1.0
3077,18.0,12.0,8.0,14.0,0.0
3078,11.0,3.0,7.0,29.0,1.0
3079,7.0,18.0,15.0,17.0,0.0
3080,20.0,2.0,7.0,22.0,1.0
3081,18.0,3.0,6.0,25.0,1.0
3082,8.0,5.0,14.0,15.0,0.0
3083,9.0,11.0,9.0,18.0,0.0
3084,7.0,2.0,6.0,22.0,1.0
3085,13.0,2.0,1.0,25.0,1.0
3086,14.0,2.0,6.0,29.0,1.0
3087,12.0,14.0,16.0,9.0,0.0
3088,16.0,0.0,6.0,25.0,1.0
3089,22.0,9.0,12.0,12.0,0.0
3090,24.0,2.0,6.0,18.0,1.0
3091,17.0,10.0,10.0,9.0,0.0
3092,12.0,8.0,14.0,8.0,0.0
3093,17.0,13.0,10.0,11.0,0.0
3094,13.0,14.0,15.0,18.0,0.0
3095,9.0,14.0,9.0,10.0,0.0
3096,14.0,14.0,11.0,17.0,0.0
3097,8.0,8.0,9.0,13.0,0.0
3098,15.0,3.0,8.0,33.0,1.0
3099,12.0,3.0,3.0,32.0,1.0
3100,7.0,8.0,14.0,18.0,0.0
3101,5.0,5.0,5.0,19.0,1.0
3102,10.0,1.0,12.0,16.0,1.0
3103,16.0,12.0,13.0,12.0,0.0
3104,10.0,14.0,14.0,13.0,0.0
3105,20.0,17.0,7.0,13.0,0.0
3106,17.0,0.0,3.0,36.0,1.0
3107,13.0,1.0,9.0,31.0,1.0
3108,20.0,11.0,16.0,12.0,0.0
3109,13.0,10.0,16.0,13.0,0.0
3110,10.0,1.0,12.0,28.0,1.0
3111,19.0,1.0,7.0,33.0,1.0
3112,11.0,1.0,8.0,25.0,1.0
3113,13.0,1.0,9.0,34.0,1.0
3114,13.0,14.0,11.0,14.0,0.0
3115,8.0,3.0,11.0,35.0,1.0
3116,14.0,0.0,9.0,21.0,1.0
3117,11.0,6.0,6.0,34.0,1.0
3118,17.0,10.0,8.0,22.0,0.0
3119,6.0,5.0,4.0,29.0,1.0
3120,15.0,25.0,13.0,16.0,0.0
3121,7.0,14.0,11.0,18.0,0.0
3122,7.0,14.0,16.0,12.0,0.0
3123,11.0,0.0,6.0,39.0,1.0
3124,13.0,13.0,12.0,16.0,0.0
3125,9.0,1.0,5.0,39.0,1.0
3126,12.0,6.0,13.0,25.0,1.0
3127,10.0,1.0,7.0,27.0,1.0
3128,8.0,4.0,5.0,32.0,1.0
3129,13.0,2.0,7.0,40.0,1.0
3130,8.0,13.0,11.0,7.0,0.0
3131,7.0,3.0,3.0,27.0,1.0
3132,12.0,2.0,5.0,31.0,1.0
3133,18.0,2.0,7.0,25.0,1.0
3134,10.0,2.0,4.0,31.0,1.0
3135,15.0,8.0,11.0,16.0,0.0
3136,7.0,17.0,15.0,15.0,0.0
3137,8.0,1.0,6.0,22.0,1.0
3138,18.0,11.0,12.0,17.0,0.0
3139,10.0,3.0,2.0,30.0,1.0
3140,15.0,1.0,3.0,23.0,1.0
3141,17.0,12.0,12.0,6.0,0.0
3142,15.0,4.0,11.0,28.0,1.0
3143,14.0,2.0,4.0,31.0,1.0
3144,17.0,4.0,8.0,29.0,1.0
3145,17.0,3.0,9.0,34.0,1.0
3146,9.0,3.0,4.0,27.0,1.0
3147,7.0,2.0,16.0,19.0,1.0
3148,12.0,11.0,9.0,6.0,0.0
3149,10.0,14.0,19.0,16.0,0.0
3150,18.0,4.0,8.0,26.0,1.0
3151,12.0,8.0,13.0,9.0,0.0
3152,14.0,11.0,8.0,14.0,0.0
3153,4.0,15.0,10.0,12.0,0.0
3154,18.0,16.0,15.0,11.0,0.0
3155,13.0,20.0,7.0,10.0,0.0
3156,17.0,14.0,12.0,14.0,0.0
3157,16.0,6.0,8.0,23.0,1.0
3158,5.0,1.0,9.0,35.0,1.0
3159,11.0,5.0,4.0,28.0,1.0
3160,9.0,1.0,6.0,28.0,1.0
3161,14.0,2.0,5.0,31.0,1.0
3162,12.0,17.0,9.0,20.0,0.0
3163,10.0,2.0,5.0,34.0,1.0
3164,11.0,2.0,6.0,25.0,1.0
3165,13.0,1.0,13.0,27.0,1.0
3166,15.0,18.0,12.0,13.0,0.0
3167,12.0,2.0,8.0,30.0,1.0
3168,14.0,11.0,12.0,12.0,0.0
3169,16.0,17.0,7.0,18.0,0.0
3170,20.0,0.0,6.0,21.0,1.0
3171,12.0,16.0,13.0,19.0,0.0
3172,16.0,1.0,8.0,25.0,1.0
3173,6.0,12.0,12.0,11.0,0.0
3174,7.0,14.0,10.0,8.0,0.0
3175,16.0,14.0,10.0,8.0,0.0
3176,17.0,1.0,12.0,17.0,1.0
3177,8.0,0.0,7.0,24.0,1.0
3178,17.0,1.0,14.0,26.0,1.0
3179,11.0,1.0,6.0,28.0,1.0
3180,9.0,0.0,3.0,27.0,1.0
3181,6.0,3.0,10.0,27.0,1.0
3182,9.0,1.0,7.0,19.0,1.0
3183,11.0,2.0,8.0,27.0,1.0
3184,15.0,2.0,4.0,22.0,1.0
3185,16.0,4.0,4.0,40.0,1.0
3186,8.0,13.0,19.0,16.0,0.0
3187,6.0,14.0,13.0,13.0,0.0
3188,12.0,2.0,8.0,29.0,1.0
3189,15.0,4.0,7.0,25.0,1.0
3190,14.0,1.0,5.0,30.0,1.0
3191,9.0,1.0,6.0,28.0,1.0
3192,14.0,2.0,12.0,23.0,1.0
3193,12.0,0.0,6.0,26.0,1.0
3194,14.0,1.0,3.0,27.0,1.0
3195,16.0,4.0,6.0,24.0,1.0
3196,19.0,15.0,11.0,12.0,0.0
3197,6.0,3.0,5.0,26.0,1.0
3198,16.0,5.0,16.0,13.0,0.0
3199,16.0,6.0,11.0,27.0,1.0
3200,18.0,13.0,8.0,8.0,0.0
3201,15.0,10.0,11.0,11.0,0.0
3202,11.0,1.0,5.0,25.0,1.0
3203,8.0,9.0,15.0,11.0,0.0
3204,12.0,2.0,6.0,24.0,1.0
3205,11.0,13.0,10.0,19.0,0.0
3206,9.0,0.0,9.0,31.0,1.0
3207,14.0,0.0,9.0,26.0,1.0
3208,13.0,3.0,6.0,29.0,1.0
3209,13.0,1.0,7.0,26.0,1.0
3210,15.0,0.0,8.0,18.0,1.0
3211,10.0,16.0,15.0,17.0,0.0
3212,13.0,2.0,8.0,30.0,1.0
3213,16.0,11.0,13.0,10.0,0.0
3214,15.0,2.0,10.0,26.0,1.0
3215,11.0,3.0,14.0,26.0,1.0
3216,6.0,8.0,9.0,7.0,0.0
3217,16.0,2.0,7.0,19.0,1.0
3218,14.0,3.0,5.0,27.0,1.0
3219,14.0,1.0,6.0,20.0,1.0
3220,12.0,13.0,12.0,19.0,0.0
3221,13.0,4.0,8.0,23.0,1.0
3222,13.0,2.0,7.0,27.0,1.0
3223,16.0,13.0,10.0,17.0,0.0
3224,14.0,4.0,4.0,25.0,1.0
3225,6.0,4.0,7.0,21.0,1.0
3226,11.0,12.0,13.0,13.0,0.0
3227,13.0,2.0,6.0,25.0,1.0
3228,7.0,15.0,12.0,16.0,0.0
3229,14.0,1.0,9.0,25.0,1.0
3230,16.0,4.0,6.0,36.0,1.0
3231,10.0,2.0,5.0,22.0,1.0
3232,15.0,3.0,7.0,32.0,1.0
3233,11.0,2.0,6.0,28.0,1.0
3234,13.0,1.0,8.0,23.0,1.0
3235,8.0,5.0,11.0,30.0,1.0
3236,17.0,3.0,7.0,13.0,1.0
3237,12.0,13.0,6.0,12.0,0.0
3238,11.0,1.0,10.0,31.0,1.0
3239,19.0,3.0,5.0,33.0,1.0
3240,14.0,12.0,13.0,22.0,0.0
3241,9.0,1.0,16.0,29.0,1.0
3242,11.0,15.0,11.0,20.0,0.0
3243,11.0,9.0,15.0,10.0,0.0
3244,14.0,12.0,4.0,17.0,0.0
3245,13.0,15.0,9.0,13.0,0.0
3246,19.0,3.0,6.0,23.0,1.0
3247,8.0,1.0,7.0,22.0,1.0
3248,15.0,2.0,6.0,36.0,1.0
3249,8.0,1.0,5.0,29.0,1.0
3250,14.0,1.0,9.0,24.0,1.0
3251,11.0,2.0,7.0,32.0,1.0
3252,11.0,3.0,7.0,32.0,1.0
3253,16.0,11.0,11.0,10.0,0.0
3254,14.0,17.0,15.0,8.0,0.0
3255,10.0,14.0,15.0,11.0,0.0
3256,15.0,2.0,6.0,27.0,1.0
3257,8.0,2.0,8.0,20.0,1.0
3258,12.0,3.0,12.0,18.0,1.0
3259,14.0,3.0,8.0,28.0,1.0
3260,16.0,1.0,6.0,21.0,1.0
3261,16.0,4.0,12.0,25.0,1.0
3262,10.0,15.0,14.0,9.0,0.0
3263,9.0,4.0,6.0,32.0,1.0
3264,10.0,0.0,10.0,27.0,1.0
3265,13.0,1.0,9.0,31.0,1.0
3266,18.0,11.0,11.0,10.0,0.0
3267,12.0,3.0,8.0,34.0,1.0
3268,11.0,0.0,8.0,36.0,1.0
3269,14.0,10.0,11.0,9.0,0.0
3270,20.0,2.0,6.0,32.0,1.0
3271,10.0,15.0,12.0,8.0,0.0
3272,10.0,13.0,11.0,21.0,0.0
3273,14.0,5.0,7.0,23.0,1.0
3274,11.0,5.0,5.0,32.0,1.0
3275,16.0,2.0,7.0,27.0,1.0
3276,15.0,2.0,9.0,30.0,1.0
3277,10.0,0.0,9.0,33.0,1.0
3278,13.0,3.0,11.0,30.0,1.0
3279,15.0,2.0,6.0,23.0,1.0
3280,12.0,4.0,6.0,25.0,1.0
3281,9.0,16.0,14.0,12.0,0.0
3282,17.0,4.0,11.0,26.0,1.0
3283,14.0,18.0,10.0,11.0,0.0
3284,16.0,1.0,9.0,31.0,1.0
3285,17.0,0.0,6.0,27.0,1.0
3286,14.0,2.0,9.0,29.0,1.0
3287,14.0,9.0,6.0,11.0,0.0
3288,9.0,20.0,11.0,11.0,0.0
3289,11.0,3.0,6.0,24.0,1.0
3290,9.0,7.0,14.0,18.0,0.0
3291,10.0,14.0,15.0,10.0,0.0
3292,15.0,1.0,6.0,40.0,1.0
3293,18.0,3.0,9.0,39.0,1.0
3294,16.0,0.0,6.0,26.0,1.0
3295,12.0,7.0,15.0,6.0,0.0
3296,13.0,3.0,8.0,23.0,1.0
3297,15.0,1.0,10.0,25.0,1.0
3298,8.0,2.0,13.0,27.0,1.0
3299,17.0,3.0,7.0,31.0,1.0
3300,18.0,2.0,5.0,38.0,1.0
3301,10.0,1.0,7.0,31.0,1.0
3302,16.0,0.0,12.0,23.0,1.0
3303,10.0,20.0,13.0,14.0,0.0
3304,7.0,0.0,9.0,17.0,1.0
3305,11.0,11.0,11.0,14.0,0.0
3306,14.0,13.0,15.0,14.0,0.0
3307,17.0,7.0,3.0,17.0,0.0
3308,9.0,2.0,11.0,27.0,1.0
3309,14.0,20.0,14.0,9.0,0.0
3310,10.0,10.0,12.0,14.0,0.0
3311,11.0,14.0,14.0,12.0,0.0
3312,11.0,1.0,8.0,31.0,1.0
3313,14.0,13.0,12.0,19.0,0.0
3314,6.0,1.0,9.0,36.0,1.0
3315,12.0,3.0,7.0,24.0,1.0
3316,14.0,18.0,14.0,10.0,0.0
3317,13.0,5.0,7.0,26.0,1.0
3318,16.0,1.0,6.0,29.0,1.0
3319,12.0,1.0,2.0,25.0,1.0
3320,9.0,3.0,9.0,33.0,1.0
3321,12.0,14.0,11.0,14.0,0.0
3322,14.0,15.0,12.0,20.0,0.0
3323,14.0,3.0,2.0,21.0,1.0
3324,20.0,0.0,6.0,30.0,1.0
3325,15.0,16.0,12.0,13.0,0.0
3326,12.0,3.0,5.0,21.0,1.0
3327,15.0,3.0,10.0,28.0,1.0
3328,15.0,18.0,8.0,15.0,0.0
3329,13.0,1.0,7.0,31.0,1.0
3330,14.0,13.0,14.0,10.0,0.0
3331,17.0,11.0,8.0,12.0,0.0
3332,13.0,14.0,18.0,14.0,0.0
3333,11.0,1.0,7.0,22.0,1.0
3334,11.0,3.0,4.0,34.0,1.0
3335,13.0,18.0,14.0,14.0,0.0
3336,16.0,3.0,9.0,25.0,1.0
3337,13.0,4.0,6.0,27.0,1.0
3338,9.0,12.0,12.0,12.0,0.0
3339,17.0,6.0,8.0,13.0,0.0
3340,9.0,1.0,9.0,27.0,1.0
3341,21.0,3.0,9.0,20.0,1.0
3342,27.0,6.0,9.0,29.0,1.0
3343,19.0,12.0,16.0,13.0,0.0
3344,13.0,3.0,7.0,31.0,1.0
3345,10.0,1.0,5.0,17.0,1.0
3346,11.0,2.0,3.0,27.0,1.0
3347,21.0,2.0,5.0,32.0,1.0
3348,10.0,1.0,6.0,37.0,1.0
3349,14.0,14.0,7.0,11.0,0.0
3350,12.0,0.0,9.0,25.0,1.0
3351,9.0,0.0,5.0,34.0,1.0
3352,10.0,2.0,3.0,19.0,1.0
3353,14.0,2.0,4.0,36.0,1.0
3354,16.0,3.0,6.0,21.0,1.0
3355,17.0,3.0,5.0,26.0,1.0
3356,13.0,9.0,15.0,6.0,0.0
3357,9.0,2.0,7.0,28.0,1.0
3358,13.0,10.0,11.0,16.0,0.0
3359,13.0,5.0,5.0,22.0,1.0
3360,7.0,14.0,14.0,15.0,0.0
3361,10.0,12.0,12.0,15.0,0.0
3362,8.0,2.0,7.0,32.0,1.0
3363,11.0,14.0,13.0,13.0,0.0
3364,15.0,1.0,12.0,34.0,1.0
3365,12.0,4.0,5.0,24.0,1.0
